1005260, 4961300, 2421380, 370500, 133070, 313240, 228600,----------------------------------------------------------------------------------------------------
1246440, 6302850, 66590, 2430940, 1072070, 13910, 119400,----------------------------------------------------------------------------------------------------
16623940, 389710, 3128850, 1488190, 1040510, 543030, 6990,----------------------------------------------------------------------------------------------------
8824470, 6639610, 1836250, 2043520, 675480, 542960, 221610,----------------------------------------------------------------------------------------------------
6316150, 4713440, 2172330, 1890540, 1125770, 338350, 175870,----------------------------------------------------------------------------------------------------
10561770, 1006980, 3418490, 1915240, 784660, 344750, 312020,----------------------------------------------------------------------------------------------------
5469650, 2166400, 2593830, 475320, 389690, 564370, 166550,----------------------------------------------------------------------------------------------------
12657200, 5832870, 4784700, 2169540, 997790, 325240, 66180,----------------------------------------------------------------------------------------------------
13407040, 5018210, 4702280, 1223390, 314080, 606650, 215920,----------------------------------------------------------------------------------------------------
2560280, 4468860, 3737120, 2342500, 538400, 225790, 161780,----------------------------------------------------------------------------------------------------
7649520, 6280950, 1891250, 2010550, 386560, 273430, 30890,----------------------------------------------------------------------------------------------------
17532270, 4448910, 4347080, 1783500, 767460, 383980, 90820,----------------------------------------------------------------------------------------------------
2501460, 3559000, 408780, 178520, 1122160, 557850, 301990,----------------------------------------------------------------------------------------------------
9006480, 5395790, 1188620, 682710, 357920, 579090, 201120,----------------------------------------------------------------------------------------------------
1527080, 6740140, 3605480, 682330, 117010, 399980, 92300,----------------------------------------------------------------------------------------------------
903760, 6143300, 4401640, 456590, 580020, 132670, 143500,----------------------------------------------------------------------------------------------------
10494500, 5470380, 2239960, 1304690, 729960, 522870, 308510,----------------------------------------------------------------------------------------------------
8362850, 8407550, 4473610, 2035010, 827410, 409350, 182350,----------------------------------------------------------------------------------------------------
1688850, 4206200, 1147190, 417120, 277420, 499180, 25690,----------------------------------------------------------------------------------------------------
517460, 2014340, 802720, 1081190, 420060, 86510, 239890,----------------------------------------------------------------------------------------------------
2005820, 3997930, 2518310, 1815500, 1151500, 282750, 304640,----------------------------------------------------------------------------------------------------
6692490, 3110120, 2500340, 110900, 554600, 522040, 210040,----------------------------------------------------------------------------------------------------
7019630, 2479780, 2809490, 700190, 358860, 358310, 25580,----------------------------------------------------------------------------------------------------
3847440, 9141070, 3707160, 1411750, 1222340, 262450, 139320,----------------------------------------------------------------------------------------------------
3532880, 8182400, 4080720, 2086540, 996720, 200410, 222310,----------------------------------------------------------------------------------------------------
17172500, 1762390, 4906660, 53400, 135550, 471190, 52090,----------------------------------------------------------------------------------------------------
13593140, 8315260, 570890, 2282200, 781440, 389270, 199100,----------------------------------------------------------------------------------------------------
4833600, 914680, 3953110, 1136300, 45420, 138070, 165190,----------------------------------------------------------------------------------------------------
13996440, 5940120, 1596410, 80630, 475070, 140520, 58410,----------------------------------------------------------------------------------------------------
6602710, 3925820, 1680310, 304140, 156030, 234060, 165020,----------------------------------------------------------------------------------------------------
17616640, 2538240, 4126270, 1501080, 498490, 269780, 77800,----------------------------------------------------------------------------------------------------
13776940, 6383800, 3697870, 155860, 1033630, 614680, 239000,----------------------------------------------------------------------------------------------------
1801670, 3730940, 2687740, 1195910, 1188080, 300800, 255070,----------------------------------------------------------------------------------------------------
5704350, 4682260, 4870090, 188300, 1041430, 239030, 11020,----------------------------------------------------------------------------------------------------
5962220, 4049750, 3624880, 1874060, 402160, 219570, 231940,----------------------------------------------------------------------------------------------------
3989420, 7246340, 3560900, 87350, 426540, 263830, 239960,----------------------------------------------------------------------------------------------------
3441340, 7262630, 4185010, 1879870, 973600, 290420, 34060,----------------------------------------------------------------------------------------------------
4364300, 5512390, 4757140, 54920, 1201850, 129400, 298140,----------------------------------------------------------------------------------------------------
9388740, 9072450, 1107120, 1094640, 1077740, 483960, 144020,----------------------------------------------------------------------------------------------------
2382170, 525890, 3569040, 535030, 296600, 89690, 279420,----------------------------------------------------------------------------------------------------
3450210, 2429280, 491330, 1490510, 1162380, 548660, 510,----------------------------------------------------------------------------------------------------
14110610, 8224940, 2658850, 1866270, 178950, 379250, 18300,----------------------------------------------------------------------------------------------------
9733620, 8126050, 678790, 671490, 1206830, 309470, 256580,----------------------------------------------------------------------------------------------------
15690310, 9827800, 2256350, 964280, 1241740, 461470, 115700,----------------------------------------------------------------------------------------------------
14848540, 9904450, 4912850, 1937760, 356760, 239600, 67600,----------------------------------------------------------------------------------------------------
7376780, 2251470, 305550, 685370, 1214620, 147780, 279620,----------------------------------------------------------------------------------------------------
19290890, 5218180, 3747330, 1786410, 931620, 263370, 289860,----------------------------------------------------------------------------------------------------
19228740, 4794770, 622200, 2303650, 717100, 582320, 28260,----------------------------------------------------------------------------------------------------
3039150, 5074300, 1564290, 855540, 66710, 555840, 287600,----------------------------------------------------------------------------------------------------
19041430, 1946480, 2954120, 2397180, 44890, 125800, 179110,----------------------------------------------------------------------------------------------------
5478940, 2373760, 4419130, 1579820, 770910, 489860, 252920,----------------------------------------------------------------------------------------------------
12111130, 1896750, 841780, 484560, 1042840, 140060, 116670,----------------------------------------------------------------------------------------------------
7809570, 9699560, 4830900, 87410, 139030, 420050, 112090,----------------------------------------------------------------------------------------------------
2874590, 2578520, 4540690, 371620, 1161760, 239030, 12470,----------------------------------------------------------------------------------------------------
5612670, 5026240, 4219470, 1214200, 669980, 160970, 90130,----------------------------------------------------------------------------------------------------
6423100, 7053340, 1064300, 1144910, 737660, 30460, 139480,----------------------------------------------------------------------------------------------------
8663050, 4667290, 2299720, 2394250, 207310, 110920, 152590,----------------------------------------------------------------------------------------------------
2295630, 2593380, 2945040, 1382030, 254700, 53400, 44760,----------------------------------------------------------------------------------------------------
4771910, 5644440, 3553850, 1720820, 287860, 336510, 127560,----------------------------------------------------------------------------------------------------
1237480, 4882410, 4689950, 1838450, 637280, 532840, 178050,----------------------------------------------------------------------------------------------------
8245660, 3593610, 3702870, 392160, 922990, 497000, 117000,----------------------------------------------------------------------------------------------------
11598210, 4229630, 4454720, 980550, 926090, 26230, 298760,----------------------------------------------------------------------------------------------------
3915220, 1948070, 2234230, 1628550, 1080470, 570080, 278710,----------------------------------------------------------------------------------------------------
1383320, 8785940, 1469080, 1751560, 407720, 72070, 233820,----------------------------------------------------------------------------------------------------
17404550, 5496350, 4533050, 1304910, 1224370, 221750, 245460,----------------------------------------------------------------------------------------------------
16872430, 4900580, 1891580, 1504840, 1130620, 609050, 312410,----------------------------------------------------------------------------------------------------
10517520, 8510620, 2415430, 1011910, 906720, 22880, 850,----------------------------------------------------------------------------------------------------
2819440, 7886690, 1368130, 1051530, 609370, 60850, 201300,----------------------------------------------------------------------------------------------------
13853810, 4723540, 96070, 264380, 157930, 347850, 287230,----------------------------------------------------------------------------------------------------
8528810, 9427620, 154450, 1906100, 870560, 59170, 85740,----------------------------------------------------------------------------------------------------
11559350, 2919030, 3559150, 231220, 98150, 359140, 193360,----------------------------------------------------------------------------------------------------
10033090, 2436890, 2757490, 1289750, 900530, 388810, 115340,----------------------------------------------------------------------------------------------------
2013480, 6786160, 990750, 2342800, 966240, 114620, 124160,----------------------------------------------------------------------------------------------------
2561380, 938500, 4672140, 1008390, 982790, 50980, 103450,----------------------------------------------------------------------------------------------------
16153590, 8519900, 3244700, 1995970, 202450, 208450, 123560,----------------------------------------------------------------------------------------------------
16717000, 352320, 1983280, 78360, 241410, 456250, 82480,----------------------------------------------------------------------------------------------------
7075400, 3506640, 4841410, 2489080, 768180, 241810, 243730,----------------------------------------------------------------------------------------------------
9858750, 640290, 1767410, 1060280, 802180, 314560, 135060,----------------------------------------------------------------------------------------------------
2809060, 7658730, 94580, 772550, 117720, 58440, 5160,----------------------------------------------------------------------------------------------------
3066610, 1264320, 3475790, 1793690, 128010, 208790, 190050,----------------------------------------------------------------------------------------------------
431120, 2484160, 2094170, 249770, 417540, 167160, 100590,----------------------------------------------------------------------------------------------------
5433970, 9017000, 1493130, 1384620, 635990, 217120, 98940,----------------------------------------------------------------------------------------------------
9000070, 1751030, 2483270, 138480, 773800, 75970, 175840,----------------------------------------------------------------------------------------------------
1854560, 3364690, 4947650, 331110, 1033120, 511150, 289140,----------------------------------------------------------------------------------------------------
8908110, 7544570, 2308270, 1440940, 198030, 465450, 50610,----------------------------------------------------------------------------------------------------
18429470, 536580, 4796440, 2342070, 999020, 142560, 82830,----------------------------------------------------------------------------------------------------
2934200, 8472440, 56960, 2430150, 21290, 21000, 124830,----------------------------------------------------------------------------------------------------
2541120, 9339330, 2920190, 284250, 57010, 34040, 87350,----------------------------------------------------------------------------------------------------
9401810, 9601910, 4173360, 553080, 788590, 426890, 274470,----------------------------------------------------------------------------------------------------
3830020, 9547510, 1414960, 1670400, 466980, 219900, 142550,----------------------------------------------------------------------------------------------------
8942910, 1130110, 3882850, 1263680, 24570, 532890, 262140,----------------------------------------------------------------------------------------------------
8772640, 2354620, 43600, 2413160, 679370, 518190, 67850,----------------------------------------------------------------------------------------------------
14043320, 1043410, 373490, 2416630, 514810, 441390, 127910,----------------------------------------------------------------------------------------------------
15547000, 6588020, 2601510, 719670, 907000, 95710, 210400,----------------------------------------------------------------------------------------------------
4874470, 1096430, 2197050, 164560, 1073750, 79140, 95000,----------------------------------------------------------------------------------------------------
8843800, 3859900, 3924010, 595400, 535300, 613180, 84330,----------------------------------------------------------------------------------------------------
14503040, 1060730, 321570, 1232540, 653610, 172840, 274090,----------------------------------------------------------------------------------------------------
2011710, 6126020, 3427730, 623530, 1207210, 130230, 265590,----------------------------------------------------------------------------------------------------
17508740, 6689370, 3698640, 609860, 629830, 173460, 200610,----------------------------------------------------------------------------------------------------
6543320, 1881730, 2009720, 1656900, 182980, 241860, 78690,----------------------------------------------------------------------------------------------------
7948420, 139030, 2124040, 1361360, 989820, 543240, 172100,----------------------------------------------------------------------------------------------------
18825030, 5569350, 3435980, 1415170, 90580, 17530, 140120,----------------------------------------------------------------------------------------------------
15488400, 4621840, 3629710, 734650, 200550, 235820, 217550,----------------------------------------------------------------------------------------------------
15833170, 7254100, 27110, 714320, 857940, 213630, 62080,----------------------------------------------------------------------------------------------------
14826100, 8095680, 2059800, 625050, 846500, 8630, 24980,----------------------------------------------------------------------------------------------------
7563750, 8052040, 2903380, 831540, 363540, 110090, 114440,----------------------------------------------------------------------------------------------------
12659740, 1078630, 1231400, 1808010, 301300, 491450, 1350,----------------------------------------------------------------------------------------------------
18571000, 5461940, 1716890, 1780810, 532560, 365060, 32610,----------------------------------------------------------------------------------------------------
15062630, 5755860, 4862270, 2120570, 678150, 414620, 103850,----------------------------------------------------------------------------------------------------
2471650, 3481870, 1613530, 1661210, 1016790, 372360, 56360,----------------------------------------------------------------------------------------------------
13866930, 2302640, 2284890, 1146050, 432940, 45430, 59820,----------------------------------------------------------------------------------------------------
17293230, 8865040, 2103990, 2310380, 502200, 319230, 18490,----------------------------------------------------------------------------------------------------
17755840, 1821170, 3493010, 1781050, 1035210, 360810, 137310,----------------------------------------------------------------------------------------------------
14931000, 1138100, 700830, 1357130, 513210, 513980, 264200,----------------------------------------------------------------------------------------------------
13782770, 483320, 2057740, 1469820, 802220, 342490, 24110,----------------------------------------------------------------------------------------------------
2003550, 2160740, 1693360, 1924640, 336030, 43270, 7010,----------------------------------------------------------------------------------------------------
9164090, 5819290, 2645980, 1947330, 472940, 484370, 248790,----------------------------------------------------------------------------------------------------
19420260, 5512340, 1490500, 1057360, 944410, 62050, 96020,----------------------------------------------------------------------------------------------------
16050160, 7815200, 3292440, 259250, 682810, 12860, 237730,----------------------------------------------------------------------------------------------------
2171900, 5452690, 2983720, 87460, 272100, 179240, 96440,----------------------------------------------------------------------------------------------------
4051800, 6387080, 4641090, 742390, 477530, 273090, 104150,----------------------------------------------------------------------------------------------------
4730140, 1699300, 2866050, 716070, 1189230, 596440, 297100,----------------------------------------------------------------------------------------------------
14584260, 5870190, 435760, 154330, 473380, 77090, 174630,----------------------------------------------------------------------------------------------------
8197060, 8541740, 1237940, 2279120, 999990, 310020, 14140,----------------------------------------------------------------------------------------------------
15663810, 8246680, 4556990, 1234830, 185940, 258550, 259970,----------------------------------------------------------------------------------------------------
11993610, 1276770, 4278190, 1824760, 1047130, 141360, 191160,----------------------------------------------------------------------------------------------------
14410240, 5238800, 2061450, 1593600, 1214660, 430720, 267080,----------------------------------------------------------------------------------------------------
5595310, 242370, 3131080, 2028670, 616050, 113780, 95880,----------------------------------------------------------------------------------------------------
16278570, 3180330, 4210520, 123760, 1017020, 256720, 309170,----------------------------------------------------------------------------------------------------
12394160, 3300020, 1935980, 326230, 906090, 610680, 191380,----------------------------------------------------------------------------------------------------
8991210, 2846810, 4123400, 1860470, 777270, 521300, 92360,----------------------------------------------------------------------------------------------------
10020560, 1860440, 2265460, 750240, 357470, 79110, 111500,----------------------------------------------------------------------------------------------------
2131890, 2272890, 1017310, 2118890, 312790, 57120, 229970,----------------------------------------------------------------------------------------------------
3596020, 3420040, 3721870, 1508790, 312360, 300740, 15410,----------------------------------------------------------------------------------------------------
15546510, 3511220, 2159060, 728250, 900510, 90020, 148760,----------------------------------------------------------------------------------------------------
7523510, 1297820, 1307100, 538980, 1134810, 485010, 98940,----------------------------------------------------------------------------------------------------
10084410, 5068010, 4996000, 33250, 1157910, 412720, 162810,----------------------------------------------------------------------------------------------------
1047760, 6906830, 3650930, 1533660, 629350, 398900, 278320,----------------------------------------------------------------------------------------------------
10537890, 1464210, 1981860, 37440, 838590, 144160, 203100,----------------------------------------------------------------------------------------------------
2916950, 4647340, 1761000, 455330, 1022490, 112450, 273820,----------------------------------------------------------------------------------------------------
3648600, 8677410, 4135990, 2090030, 19790, 67220, 175980,----------------------------------------------------------------------------------------------------
14928470, 5099260, 2855350, 733800, 682450, 470510, 304120,----------------------------------------------------------------------------------------------------
17287160, 7895010, 4792000, 249540, 956080, 233340, 174270,----------------------------------------------------------------------------------------------------
15643340, 6380540, 349760, 357320, 824960, 352000, 44290,----------------------------------------------------------------------------------------------------
9059690, 5558770, 2538700, 1870970, 1190860, 339260, 231520,----------------------------------------------------------------------------------------------------
5489160, 7520850, 4701460, 1256040, 1017970, 314300, 122680,----------------------------------------------------------------------------------------------------
5487500, 1474930, 790, 626110, 1241540, 336420, 179980,----------------------------------------------------------------------------------------------------
12181290, 3415880, 1398460, 790420, 226410, 359980, 185670,----------------------------------------------------------------------------------------------------
7040080, 497740, 2949070, 667390, 1025160, 537000, 120600,----------------------------------------------------------------------------------------------------
18707540, 9663780, 1553590, 2358740, 69540, 446680, 29860,----------------------------------------------------------------------------------------------------
14378600, 5129530, 232330, 1055450, 1113300, 612170, 176620,----------------------------------------------------------------------------------------------------
14134130, 8952670, 3470200, 1054220, 340070, 380540, 294590,----------------------------------------------------------------------------------------------------
13058150, 5250870, 2548880, 171950, 340540, 60070, 274290,----------------------------------------------------------------------------------------------------
5118750, 6499820, 3361600, 1112870, 799410, 503870, 272160,----------------------------------------------------------------------------------------------------
18143690, 9986760, 4745120, 1375050, 1071880, 228730, 150870,----------------------------------------------------------------------------------------------------
2992360, 446300, 4851150, 842130, 1210030, 474210, 55270,----------------------------------------------------------------------------------------------------
14812110, 13930, 1507060, 2485950, 1211300, 534040, 176510,----------------------------------------------------------------------------------------------------
7500630, 2086790, 4447460, 1288130, 705430, 505070, 252420,----------------------------------------------------------------------------------------------------
11024620, 1287840, 1917630, 2496620, 150580, 95810, 66840,----------------------------------------------------------------------------------------------------
12915280, 3305570, 4505770, 2408100, 347780, 532350, 160420,----------------------------------------------------------------------------------------------------
902980, 8141710, 3702450, 2293220, 838310, 204380, 233200,----------------------------------------------------------------------------------------------------
13930860, 6524440, 2743810, 1405410, 1096920, 546800, 29330,----------------------------------------------------------------------------------------------------
13060600, 9136680, 2741410, 2127120, 344250, 580040, 98020,----------------------------------------------------------------------------------------------------
858870, 2802680, 3638930, 2178980, 366860, 83220, 135260,----------------------------------------------------------------------------------------------------
2600580, 5911160, 4689100, 625450, 1202260, 73290, 298530,----------------------------------------------------------------------------------------------------
3675670, 461930, 811270, 478230, 34410, 340990, 274660,----------------------------------------------------------------------------------------------------
7561910, 4266100, 2749450, 1321440, 976130, 174960, 118080,----------------------------------------------------------------------------------------------------
14711820, 6068790, 128500, 300940, 403860, 358850, 195620,----------------------------------------------------------------------------------------------------
658430, 6499620, 711740, 594860, 112550, 379490, 72530,----------------------------------------------------------------------------------------------------
13348510, 8776850, 1818890, 1363230, 410180, 387100, 45960,----------------------------------------------------------------------------------------------------
17938170, 2087260, 4996140, 1484530, 102010, 98620, 133140,----------------------------------------------------------------------------------------------------
2571740, 7938620, 3077590, 836040, 1026820, 195670, 134260,----------------------------------------------------------------------------------------------------
17668230, 2049020, 4518580, 579710, 131600, 132530, 178530,----------------------------------------------------------------------------------------------------
10430140, 9197070, 1039540, 2383080, 778170, 75880, 14590,----------------------------------------------------------------------------------------------------
505820, 5927020, 1400380, 1708680, 607880, 439960, 261780,----------------------------------------------------------------------------------------------------
14114040, 1456430, 762390, 1448680, 484450, 22840, 65410,----------------------------------------------------------------------------------------------------
9747890, 1901980, 1693800, 1201920, 941660, 334240, 137150,----------------------------------------------------------------------------------------------------
5543480, 4823440, 1200170, 753400, 1039310, 30980, 19940,----------------------------------------------------------------------------------------------------
10495020, 4792140, 3951390, 1630300, 974380, 493220, 99790,----------------------------------------------------------------------------------------------------
3605010, 2545490, 4544410, 1764720, 434980, 68340, 210850,----------------------------------------------------------------------------------------------------
16311380, 5689150, 593150, 2428710, 332530, 82250, 21210,----------------------------------------------------------------------------------------------------
17814870, 1436440, 4838670, 1702820, 651740, 558120, 286380,----------------------------------------------------------------------------------------------------
2714380, 9806270, 4741820, 1007800, 306570, 530820, 187150,----------------------------------------------------------------------------------------------------
12495990, 7101430, 2761580, 436500, 1148960, 531520, 149360,----------------------------------------------------------------------------------------------------
3492020, 3393660, 2189420, 741280, 449230, 159200, 91810,----------------------------------------------------------------------------------------------------
1575560, 9460000, 1124810, 1602270, 364650, 456670, 165240,----------------------------------------------------------------------------------------------------
7254630, 2466160, 4865620, 70070, 114360, 151720, 229850,----------------------------------------------------------------------------------------------------
592330, 1593460, 3537320, 1078840, 532440, 6930, 286080,----------------------------------------------------------------------------------------------------
1756680, 6054590, 3897980, 1743680, 1155050, 297250, 306400,----------------------------------------------------------------------------------------------------
8039130, 2425760, 1131060, 310560, 224050, 572990, 81070,----------------------------------------------------------------------------------------------------
13356640, 5220010, 198340, 181350, 803810, 441750, 25130,----------------------------------------------------------------------------------------------------
9918770, 8435750, 1693260, 1439670, 1145290, 524950, 266630,----------------------------------------------------------------------------------------------------
3709630, 5071440, 248260, 1454290, 492690, 593360, 207760,----------------------------------------------------------------------------------------------------
8378890, 2569310, 71970, 2056210, 866770, 377450, 239880,----------------------------------------------------------------------------------------------------
10758200, 5474990, 4349400, 1429130, 1244230, 219730, 75710,----------------------------------------------------------------------------------------------------
17654730, 2847290, 248440, 159710, 1201540, 91690, 101200,----------------------------------------------------------------------------------------------------
18113490, 8480890, 3734860, 1285550, 454450, 362730, 149620,----------------------------------------------------------------------------------------------------
4229410, 2267290, 4191490, 1024960, 585300, 190410, 261960,----------------------------------------------------------------------------------------------------
4265650, 6227720, 3213040, 352000, 263250, 420960, 178080,----------------------------------------------------------------------------------------------------
