5392310, 2549070, 3521520, 2327820, 1219000, 415950, 199080,----------------------------------------------------------------------------------------------------
17724590, 2355280, 1841940, 1633330, 150620, 473670, 164720,----------------------------------------------------------------------------------------------------
8990020, 9178830, 4180170, 9070, 258740, 600710, 1840,----------------------------------------------------------------------------------------------------
9343730, 1757210, 1508090, 2422900, 358540, 241720, 281650,----------------------------------------------------------------------------------------------------
16516070, 9044070, 4069430, 1233340, 498980, 612220, 103860,----------------------------------------------------------------------------------------------------
13153780, 9531990, 3681340, 146670, 1044050, 6440, 251080,----------------------------------------------------------------------------------------------------
1875070, 8479460, 1594410, 240110, 509690, 332510, 62950,----------------------------------------------------------------------------------------------------
13383570, 4834910, 1743420, 1733980, 799380, 125940, 4450,----------------------------------------------------------------------------------------------------
18539760, 9654850, 4941940, 582050, 575610, 312310, 33710,----------------------------------------------------------------------------------------------------
3404270, 3078100, 4375590, 1117890, 336300, 444930, 26420,----------------------------------------------------------------------------------------------------
13592660, 8488080, 4615780, 2405120, 1202460, 51300, 66050,----------------------------------------------------------------------------------------------------
19712690, 5143880, 1448550, 1810060, 390910, 26700, 221080,----------------------------------------------------------------------------------------------------
12658080, 2149820, 3387360, 607520, 155730, 448740, 15760,----------------------------------------------------------------------------------------------------
8086750, 9328850, 3961290, 2131620, 329580, 138700, 288190,----------------------------------------------------------------------------------------------------
9829470, 3629780, 627110, 4370, 935580, 207520, 297120,----------------------------------------------------------------------------------------------------
263650, 289280, 1023700, 1054820, 625170, 441470, 133270,----------------------------------------------------------------------------------------------------
18492820, 4240040, 3656960, 128910, 279820, 97580, 270860,----------------------------------------------------------------------------------------------------
14194220, 7435440, 1544130, 523050, 992350, 157710, 150490,----------------------------------------------------------------------------------------------------
3139950, 5749770, 4826120, 532880, 1179470, 170190, 306390,----------------------------------------------------------------------------------------------------
3446600, 1631370, 4065120, 2467610, 145780, 303270, 175280,----------------------------------------------------------------------------------------------------
7546590, 9160660, 4479050, 2457710, 1133380, 601870, 253430,----------------------------------------------------------------------------------------------------
15279800, 4257780, 4707340, 1608310, 160650, 476670, 200590,----------------------------------------------------------------------------------------------------
878600, 6579400, 4249580, 1753580, 517340, 485260, 185440,----------------------------------------------------------------------------------------------------
14225650, 8730060, 436460, 1506660, 1175550, 487450, 108960,----------------------------------------------------------------------------------------------------
9757870, 3915060, 2237260, 402630, 673970, 387790, 167990,----------------------------------------------------------------------------------------------------
16284480, 3281760, 3656890, 639270, 553300, 548690, 182050,----------------------------------------------------------------------------------------------------
12021550, 7242790, 1910660, 86530, 441200, 16940, 241360,----------------------------------------------------------------------------------------------------
7776930, 9786460, 3342230, 1247450, 286680, 252540, 9570,----------------------------------------------------------------------------------------------------
5011760, 4708300, 4433020, 1453210, 913600, 523310, 28240,----------------------------------------------------------------------------------------------------
5556020, 7408820, 875440, 1149200, 422650, 31640, 168760,----------------------------------------------------------------------------------------------------
11642200, 1192310, 1017670, 2456480, 263530, 53340, 41340,----------------------------------------------------------------------------------------------------
11373050, 3469380, 4677880, 1030300, 154010, 545940, 223400,----------------------------------------------------------------------------------------------------
12569950, 4663140, 4815280, 826140, 1044870, 362180, 111190,----------------------------------------------------------------------------------------------------
1492090, 5891880, 1058180, 58370, 377220, 428390, 47200,----------------------------------------------------------------------------------------------------
5908980, 2567370, 3226700, 679930, 419260, 22680, 247600,----------------------------------------------------------------------------------------------------
11352570, 8236070, 3428310, 1101050, 685540, 524370, 188390,----------------------------------------------------------------------------------------------------
18532250, 9031410, 3387020, 1561310, 870020, 195300, 169070,----------------------------------------------------------------------------------------------------
1038300, 2317710, 2812580, 1314970, 342030, 580670, 195530,----------------------------------------------------------------------------------------------------
13113460, 4897300, 3198900, 2476660, 846710, 236190, 253620,----------------------------------------------------------------------------------------------------
2061240, 7986560, 2659970, 2067470, 959750, 219020, 135490,----------------------------------------------------------------------------------------------------
8112680, 1954920, 1244260, 797830, 631140, 194030, 26780,----------------------------------------------------------------------------------------------------
8511890, 5221780, 351350, 443610, 890560, 449920, 196820,----------------------------------------------------------------------------------------------------
18928590, 9014580, 3271070, 1413080, 1056430, 297630, 96630,----------------------------------------------------------------------------------------------------
15877900, 5278110, 3672400, 282990, 309330, 332890, 140580,----------------------------------------------------------------------------------------------------
8418860, 1764090, 3746450, 933750, 583750, 571700, 12270,----------------------------------------------------------------------------------------------------
6504960, 8766340, 1585380, 1071930, 1107430, 396640, 299830,----------------------------------------------------------------------------------------------------
4834090, 7018760, 3605140, 2461780, 1073460, 468900, 106950,----------------------------------------------------------------------------------------------------
10005970, 7409160, 4238690, 1277990, 1031770, 510190, 147520,----------------------------------------------------------------------------------------------------
3047900, 7605030, 3060420, 1643370, 36920, 597370, 96790,----------------------------------------------------------------------------------------------------
19865210, 6540940, 3483440, 431350, 994210, 244560, 57690,----------------------------------------------------------------------------------------------------
15081360, 5419480, 2395900, 2326130, 1164280, 78770, 104280,----------------------------------------------------------------------------------------------------
18351170, 7961900, 1609660, 960260, 596450, 16910, 151030,----------------------------------------------------------------------------------------------------
9942750, 6417820, 1757040, 1713870, 206330, 303960, 85090,----------------------------------------------------------------------------------------------------
14614880, 4914930, 1405710, 14800, 610000, 16990, 228640,----------------------------------------------------------------------------------------------------
1917750, 4137250, 233770, 2490200, 774990, 243870, 135980,----------------------------------------------------------------------------------------------------
8437760, 6263760, 2285270, 588880, 1232360, 589400, 80040,----------------------------------------------------------------------------------------------------
7253670, 4352440, 4940470, 2377200, 496690, 365210, 137690,----------------------------------------------------------------------------------------------------
1928960, 6678970, 326850, 2254070, 6230, 302680, 168030,----------------------------------------------------------------------------------------------------
9169110, 5303960, 737180, 1138860, 1081770, 390560, 67900,----------------------------------------------------------------------------------------------------
3127790, 5084740, 2391760, 1722220, 765300, 19650, 121910,----------------------------------------------------------------------------------------------------
2790520, 1187230, 4367050, 1981140, 292290, 1460, 56100,----------------------------------------------------------------------------------------------------
14867770, 9345020, 1242870, 1478590, 726190, 345130, 34840,----------------------------------------------------------------------------------------------------
574650, 686480, 2274490, 2386610, 124620, 537470, 168360,----------------------------------------------------------------------------------------------------
1577720, 4216590, 1180380, 1652760, 787090, 281730, 240720,----------------------------------------------------------------------------------------------------
8879140, 2072940, 4993210, 357460, 843720, 289480, 293760,----------------------------------------------------------------------------------------------------
14666590, 54840, 1328940, 55310, 114580, 107510, 62110,----------------------------------------------------------------------------------------------------
7191470, 3248020, 1714370, 977520, 731220, 489130, 80410,----------------------------------------------------------------------------------------------------
4009210, 3358250, 979790, 1029570, 803620, 370290, 299150,----------------------------------------------------------------------------------------------------
12354000, 9776770, 119210, 2080990, 367230, 624200, 78590,----------------------------------------------------------------------------------------------------
906660, 9993850, 1076930, 614870, 1125640, 157280, 173300,----------------------------------------------------------------------------------------------------
2933120, 5953540, 1625920, 1708170, 1128520, 136070, 207660,----------------------------------------------------------------------------------------------------
10216680, 1875680, 4677570, 1107490, 356530, 30550, 53140,----------------------------------------------------------------------------------------------------
6667680, 9874910, 4736160, 1406970, 958250, 435620, 243100,----------------------------------------------------------------------------------------------------
1582050, 1264870, 4625360, 2295550, 1162440, 15600, 280600,----------------------------------------------------------------------------------------------------
1925530, 5155130, 4918980, 2390530, 644900, 4580, 111950,----------------------------------------------------------------------------------------------------
8036970, 6848100, 3383360, 2108380, 167870, 580950, 217900,----------------------------------------------------------------------------------------------------
8815110, 5499760, 1821330, 1745330, 1065690, 470010, 63550,----------------------------------------------------------------------------------------------------
13313410, 8363350, 4889550, 351640, 791190, 316270, 233730,----------------------------------------------------------------------------------------------------
147300, 3013360, 1935560, 1031740, 599790, 433610, 198970,----------------------------------------------------------------------------------------------------
8890240, 8147350, 3731930, 1333700, 845410, 403530, 19970,----------------------------------------------------------------------------------------------------
2657900, 9374700, 2936390, 2422060, 90800, 35320, 239580,----------------------------------------------------------------------------------------------------
18420560, 8845610, 2481850, 119900, 168640, 449170, 25820,----------------------------------------------------------------------------------------------------
17054800, 6989230, 3571470, 2163550, 824800, 322580, 178840,----------------------------------------------------------------------------------------------------
17711560, 3527810, 4948000, 712480, 61380, 115070, 241920,----------------------------------------------------------------------------------------------------
3800280, 4841550, 2743040, 5260, 541570, 351920, 237420,----------------------------------------------------------------------------------------------------
18103700, 5963160, 3555120, 1224050, 531660, 459530, 254270,----------------------------------------------------------------------------------------------------
13236200, 5489100, 708780, 405190, 261590, 245200, 285900,----------------------------------------------------------------------------------------------------
403540, 4420060, 1922110, 750760, 841550, 211780, 200940,----------------------------------------------------------------------------------------------------
18748120, 1781090, 572210, 2103550, 878890, 600600, 59800,----------------------------------------------------------------------------------------------------
19592470, 6090220, 3602830, 242730, 612940, 144850, 295770,----------------------------------------------------------------------------------------------------
14387010, 2079000, 4906700, 626510, 145730, 104290, 304300,----------------------------------------------------------------------------------------------------
1050880, 4191810, 1057900, 1358320, 489200, 173920, 32570,----------------------------------------------------------------------------------------------------
13275000, 6250650, 3564850, 1336140, 625910, 35300, 297410,----------------------------------------------------------------------------------------------------
11835580, 2844390, 3026950, 1864830, 772790, 522020, 232700,----------------------------------------------------------------------------------------------------
1999040, 9293480, 1665050, 1102470, 238950, 133210, 14250,----------------------------------------------------------------------------------------------------
3160150, 1716850, 1082460, 2030540, 659410, 387010, 207010,----------------------------------------------------------------------------------------------------
5822830, 1411900, 4707000, 1233210, 582380, 263330, 222060,----------------------------------------------------------------------------------------------------
19184310, 4154160, 4826520, 26110, 758330, 446510, 181190,----------------------------------------------------------------------------------------------------
19849080, 8871310, 388170, 2408400, 579200, 517610, 121310,----------------------------------------------------------------------------------------------------
10690730, 3313600, 2332040, 847590, 291430, 261560, 137690,----------------------------------------------------------------------------------------------------
17947940, 668720, 6640, 623850, 1210980, 521720, 189490,----------------------------------------------------------------------------------------------------
3284860, 2848120, 1281320, 1260670, 872010, 354560, 126480,----------------------------------------------------------------------------------------------------
8041360, 766900, 1703320, 703730, 403550, 22990, 36420,----------------------------------------------------------------------------------------------------
2997110, 4058520, 631530, 1797790, 242120, 362640, 197150,----------------------------------------------------------------------------------------------------
14756600, 35620, 1277140, 2160420, 1052480, 426980, 63280,----------------------------------------------------------------------------------------------------
19996890, 1684690, 1244820, 1519060, 586560, 148380, 171720,----------------------------------------------------------------------------------------------------
3674100, 9568880, 2245680, 436640, 38150, 597420, 98160,----------------------------------------------------------------------------------------------------
19412810, 4576170, 4720310, 2321060, 509710, 238020, 249600,----------------------------------------------------------------------------------------------------
12981040, 7451270, 4993430, 1830890, 1122690, 593400, 149650,----------------------------------------------------------------------------------------------------
1992890, 343670, 2034330, 2196640, 104300, 505830, 263840,----------------------------------------------------------------------------------------------------
2575430, 5604680, 4551140, 341270, 503180, 151790, 80450,----------------------------------------------------------------------------------------------------
12464530, 4444140, 1857160, 2157740, 1155560, 309180, 29080,----------------------------------------------------------------------------------------------------
19835000, 1446130, 196910, 255220, 681680, 305450, 149800,----------------------------------------------------------------------------------------------------
13710260, 1981580, 2775650, 2241240, 73900, 10270, 26880,----------------------------------------------------------------------------------------------------
19567030, 91760, 3521020, 912290, 1063120, 87250, 271030,----------------------------------------------------------------------------------------------------
3024870, 314160, 2288060, 1693000, 1003170, 550720, 62440,----------------------------------------------------------------------------------------------------
1245570, 2588980, 1401190, 1626310, 25890, 31930, 108740,----------------------------------------------------------------------------------------------------
14645830, 2311780, 4023120, 1267270, 88600, 550010, 249630,----------------------------------------------------------------------------------------------------
6736700, 7213620, 2873210, 2334490, 776040, 595440, 165650,----------------------------------------------------------------------------------------------------
19343580, 7044880, 118050, 752000, 473880, 326990, 129080,----------------------------------------------------------------------------------------------------
13362350, 9519390, 626370, 1417220, 113250, 469420, 277340,----------------------------------------------------------------------------------------------------
18457920, 4893430, 4648470, 2160570, 1061720, 571680, 50670,----------------------------------------------------------------------------------------------------
13471440, 182700, 2546010, 2061830, 1147420, 468220, 202050,----------------------------------------------------------------------------------------------------
16049530, 2263870, 3236580, 1308200, 59770, 276710, 141170,----------------------------------------------------------------------------------------------------
1209170, 6636160, 4214930, 1235280, 597420, 574850, 287210,----------------------------------------------------------------------------------------------------
13685720, 3054840, 657190, 332860, 1242510, 480910, 99250,----------------------------------------------------------------------------------------------------
12652130, 3079660, 215300, 184120, 78940, 350810, 209780,----------------------------------------------------------------------------------------------------
10084750, 65390, 4664630, 1154320, 1001720, 468560, 67890,----------------------------------------------------------------------------------------------------
3883800, 4545040, 2145880, 723000, 408270, 340730, 236150,----------------------------------------------------------------------------------------------------
6318860, 6381950, 2525040, 2334040, 537910, 308140, 33640,----------------------------------------------------------------------------------------------------
5949370, 3120930, 1947310, 655370, 1099620, 269230, 125350,----------------------------------------------------------------------------------------------------
18216390, 9615260, 75740, 618060, 189240, 256330, 304000,----------------------------------------------------------------------------------------------------
3420370, 3968670, 3402460, 704600, 807980, 37800, 146170,----------------------------------------------------------------------------------------------------
8009010, 9949800, 2120030, 325290, 142310, 40350, 60020,----------------------------------------------------------------------------------------------------
9482230, 4405570, 2136020, 2441210, 1162030, 7740, 47220,----------------------------------------------------------------------------------------------------
4719170, 2051990, 335650, 100220, 125750, 520330, 39630,----------------------------------------------------------------------------------------------------
8099340, 7372150, 4301540, 364660, 562430, 215440, 279900,----------------------------------------------------------------------------------------------------
6796720, 6304530, 3052100, 1204310, 793840, 159080, 97720,----------------------------------------------------------------------------------------------------
4175700, 9371950, 855750, 1809230, 364490, 240080, 90860,----------------------------------------------------------------------------------------------------
14936550, 9556260, 4858060, 129450, 1118150, 49230, 83290,----------------------------------------------------------------------------------------------------
2399440, 4343420, 4437400, 358980, 872460, 18390, 46610,----------------------------------------------------------------------------------------------------
10161130, 9966210, 4705660, 826640, 992680, 486380, 104320,----------------------------------------------------------------------------------------------------
7008810, 411160, 2872430, 1202980, 970880, 269310, 42720,----------------------------------------------------------------------------------------------------
15076200, 5418850, 4313230, 773840, 733270, 624360, 291970,----------------------------------------------------------------------------------------------------
11131090, 3956900, 676070, 248320, 1178350, 256230, 250430,----------------------------------------------------------------------------------------------------
13088440, 5073790, 1403170, 2400060, 1223790, 553390, 244870,----------------------------------------------------------------------------------------------------
6179760, 8689630, 4802790, 978520, 745400, 542470, 243400,----------------------------------------------------------------------------------------------------
517580, 5958930, 3767650, 591550, 265080, 278060, 231100,----------------------------------------------------------------------------------------------------
7646590, 1129260, 605970, 1329280, 827280, 435980, 105010,----------------------------------------------------------------------------------------------------
13585310, 8783340, 797080, 429990, 1081620, 617350, 288310,----------------------------------------------------------------------------------------------------
828700, 3714200, 1495630, 1018150, 138630, 44330, 10030,----------------------------------------------------------------------------------------------------
7952860, 2545890, 3075050, 2185680, 689170, 170670, 213520,----------------------------------------------------------------------------------------------------
16257340, 3432090, 3626680, 100880, 1236710, 289440, 62370,----------------------------------------------------------------------------------------------------
18454130, 9660850, 203910, 2455170, 159090, 144800, 151160,----------------------------------------------------------------------------------------------------
4894350, 9278540, 3555230, 699730, 618180, 88310, 165390,----------------------------------------------------------------------------------------------------
11232440, 3816990, 71790, 67170, 1137870, 196360, 107690,----------------------------------------------------------------------------------------------------
4990070, 1478500, 527600, 1914100, 378360, 435430, 229690,----------------------------------------------------------------------------------------------------
12457170, 9230070, 3689410, 1744610, 530480, 177180, 28040,----------------------------------------------------------------------------------------------------
44750, 5871850, 2940990, 1593430, 430600, 149120, 312430,----------------------------------------------------------------------------------------------------
9515860, 1068670, 479140, 568470, 104820, 290330, 291490,----------------------------------------------------------------------------------------------------
385330, 5295310, 2356100, 798090, 53430, 586650, 134880,----------------------------------------------------------------------------------------------------
7911270, 2232980, 3453630, 937040, 909030, 210770, 95950,----------------------------------------------------------------------------------------------------
3752880, 7280850, 4122290, 2385430, 384060, 619950, 103280,----------------------------------------------------------------------------------------------------
4756290, 1469910, 3771270, 2169600, 1130210, 214160, 161170,----------------------------------------------------------------------------------------------------
13755660, 1908210, 4273670, 382770, 262220, 334790, 48490,----------------------------------------------------------------------------------------------------
5624160, 9762780, 3481320, 113330, 811700, 560160, 231570,----------------------------------------------------------------------------------------------------
6553280, 5775190, 3721050, 1325670, 199750, 378900, 209750,----------------------------------------------------------------------------------------------------
15837300, 3204890, 2378490, 2466930, 698180, 239310, 56150,----------------------------------------------------------------------------------------------------
19630970, 9141230, 941710, 1359330, 728590, 30470, 6130,----------------------------------------------------------------------------------------------------
9417690, 8084750, 502120, 821950, 738350, 576110, 12730,----------------------------------------------------------------------------------------------------
8847280, 7753750, 1680120, 492770, 361690, 552890, 239250,----------------------------------------------------------------------------------------------------
12267740, 2171960, 1124310, 2046670, 111640, 316650, 250540,----------------------------------------------------------------------------------------------------
3070150, 4527960, 536110, 389120, 1052770, 274130, 294190,----------------------------------------------------------------------------------------------------
811810, 5851130, 159740, 1481350, 1193690, 624540, 301260,----------------------------------------------------------------------------------------------------
14365670, 219020, 3358350, 2012320, 723930, 176340, 48180,----------------------------------------------------------------------------------------------------
8193170, 3998340, 3860290, 1054330, 273370, 114510, 219140,----------------------------------------------------------------------------------------------------
752750, 2865400, 2219230, 240070, 142420, 599690, 290530,----------------------------------------------------------------------------------------------------
738580, 7338340, 2164620, 822820, 648330, 496620, 286500,----------------------------------------------------------------------------------------------------
18623320, 7358400, 2065240, 922360, 5240, 301070, 214740,----------------------------------------------------------------------------------------------------
15829040, 665700, 1249890, 329410, 75950, 148720, 210590,----------------------------------------------------------------------------------------------------
14718980, 1375060, 736770, 1175880, 212240, 97960, 246870,----------------------------------------------------------------------------------------------------
11476650, 1405230, 3366060, 964030, 1180160, 412430, 16690,----------------------------------------------------------------------------------------------------
18998710, 6178250, 51010, 1356070, 1241460, 252640, 303130,----------------------------------------------------------------------------------------------------
4857570, 3129240, 3239850, 888930, 873590, 561970, 187000,----------------------------------------------------------------------------------------------------
4370430, 2758360, 3894890, 563480, 507430, 606330, 155000,----------------------------------------------------------------------------------------------------
13550560, 3209510, 4449040, 458090, 708710, 161710, 168090,----------------------------------------------------------------------------------------------------
6502390, 7203640, 214560, 329630, 721710, 498980, 300950,----------------------------------------------------------------------------------------------------
16239890, 8991320, 2064250, 204120, 809170, 231440, 188510,----------------------------------------------------------------------------------------------------
16201540, 4693790, 1793440, 1268510, 220180, 404560, 49700,----------------------------------------------------------------------------------------------------
14738830, 3788070, 3229750, 55090, 743620, 145710, 164140,----------------------------------------------------------------------------------------------------
4412120, 2883070, 1844970, 203860, 636320, 603210, 254350,----------------------------------------------------------------------------------------------------
14773730, 6403650, 4983310, 78400, 988520, 168870, 265460,----------------------------------------------------------------------------------------------------
13855150, 7493610, 2153450, 1540520, 319970, 509230, 165900,----------------------------------------------------------------------------------------------------
6640320, 3024540, 1268560, 2065600, 884950, 131810, 124980,----------------------------------------------------------------------------------------------------
6781220, 4747980, 1330320, 2467310, 880410, 341360, 130210,----------------------------------------------------------------------------------------------------
6363580, 4667950, 2285850, 2414960, 257510, 109010, 17820,----------------------------------------------------------------------------------------------------
9929290, 4317730, 4085720, 1883860, 790960, 84080, 97050,----------------------------------------------------------------------------------------------------
19207910, 7637360, 3302160, 1420000, 89810, 104110, 263820,----------------------------------------------------------------------------------------------------
13574980, 6849080, 3891610, 550340, 309290, 487510, 291110,----------------------------------------------------------------------------------------------------
2941930, 7241310, 1730740, 1413110, 684270, 58350, 179060,----------------------------------------------------------------------------------------------------
19176060, 7337940, 3878690, 2240300, 1229990, 458630, 192960,----------------------------------------------------------------------------------------------------
17926010, 6542060, 1365130, 1639020, 238660, 113800, 235520,----------------------------------------------------------------------------------------------------
2563530, 1973150, 3558350, 439650, 551390, 592580, 88550,----------------------------------------------------------------------------------------------------
11895940, 9358560, 4305250, 1436450, 50520, 613290, 79730,----------------------------------------------------------------------------------------------------
5210240, 5648120, 1040470, 1493010, 801440, 357510, 193410,----------------------------------------------------------------------------------------------------
1034430, 6792390, 1201980, 2249690, 1143150, 344890, 298140,----------------------------------------------------------------------------------------------------
1493860, 6625340, 489770, 18610, 1173930, 218190, 218360,----------------------------------------------------------------------------------------------------
5242380, 4499780, 3940320, 1742900, 1202060, 484950, 95640,----------------------------------------------------------------------------------------------------
4065370, 7923350, 2891300, 353400, 329290, 444550, 132150,----------------------------------------------------------------------------------------------------
16334150, 7180180, 2197920, 864440, 1151000, 72430, 54510,----------------------------------------------------------------------------------------------------
3366340, 4595110, 1529750, 2177150, 435660, 373810, 147680,----------------------------------------------------------------------------------------------------
19047750, 4435360, 2986330, 1337210, 949930, 173960, 10000,----------------------------------------------------------------------------------------------------
126870, 4619060, 3120230, 1429960, 1048630, 180970, 176990,----------------------------------------------------------------------------------------------------
17757900, 7219790, 3596510, 1596550, 932380, 115670, 24310,----------------------------------------------------------------------------------------------------
8625230, 7473550, 154050, 2306260, 730160, 253980, 44400,----------------------------------------------------------------------------------------------------
584500, 950090, 4292690, 1583440, 837640, 223000, 78720,----------------------------------------------------------------------------------------------------
14792640, 8515320, 4681180, 154840, 348770, 18190, 185220,----------------------------------------------------------------------------------------------------
18421670, 4879580, 4707580, 726680, 785270, 63500, 251840,----------------------------------------------------------------------------------------------------
10532400, 2507360, 1332350, 2499210, 269910, 433540, 116770,----------------------------------------------------------------------------------------------------
8119070, 832640, 181560, 1142220, 421830, 303080, 233300,----------------------------------------------------------------------------------------------------
12218430, 3195700, 1916970, 123010, 1103700, 264880, 8680,----------------------------------------------------------------------------------------------------
14267980, 6914340, 3972370, 498230, 1128400, 131020, 297810,----------------------------------------------------------------------------------------------------
3662700, 4873470, 448290, 1585310, 608780, 173130, 286330,----------------------------------------------------------------------------------------------------
4088160, 1004800, 4864210, 1198550, 391680, 319660, 287290,----------------------------------------------------------------------------------------------------
3067810, 6468540, 2078840, 380280, 839830, 536330, 285150,----------------------------------------------------------------------------------------------------
12843990, 615070, 3670970, 2371210, 725050, 499110, 212400,----------------------------------------------------------------------------------------------------
5217580, 7159840, 2810650, 48230, 991220, 617030, 55180,----------------------------------------------------------------------------------------------------
7137550, 8445250, 4712930, 1894810, 577010, 486270, 160940,----------------------------------------------------------------------------------------------------
9647520, 7045680, 4871560, 1479820, 694550, 49100, 101520,----------------------------------------------------------------------------------------------------
16518830, 3674390, 991210, 511410, 1079190, 351930, 49750,----------------------------------------------------------------------------------------------------
15783830, 4841430, 3685200, 1640700, 1027560, 611260, 111630,----------------------------------------------------------------------------------------------------
13416020, 5107540, 1106030, 2261820, 1005450, 102060, 186240,----------------------------------------------------------------------------------------------------
19783410, 7991810, 1132880, 2490530, 698030, 86660, 165490,----------------------------------------------------------------------------------------------------
17724830, 3723180, 2768120, 1255120, 782950, 586530, 147450,----------------------------------------------------------------------------------------------------
11210350, 4614290, 2203050, 2269680, 1192240, 224620, 195810,----------------------------------------------------------------------------------------------------
8421300, 8192480, 2768700, 2145640, 851800, 21670, 311380,----------------------------------------------------------------------------------------------------
14448230, 3903160, 1262600, 1046130, 140890, 12500, 284040,----------------------------------------------------------------------------------------------------
8584120, 131420, 2639850, 848330, 746030, 275400, 204940,----------------------------------------------------------------------------------------------------
11521700, 6702490, 4646750, 1833710, 445770, 389010, 237550,----------------------------------------------------------------------------------------------------
14513400, 9199510, 4895470, 870510, 628930, 168600, 309200,----------------------------------------------------------------------------------------------------
1150520, 78370, 3786420, 1678570, 985190, 352970, 71930,----------------------------------------------------------------------------------------------------
4915590, 2969550, 2116670, 866670, 1103990, 101950, 229690,----------------------------------------------------------------------------------------------------
14176650, 473600, 3565310, 2159550, 161490, 624880, 275420,----------------------------------------------------------------------------------------------------
836380, 5090450, 250380, 1164310, 499540, 440140, 136310,----------------------------------------------------------------------------------------------------
12929410, 605320, 2256360, 2007140, 975230, 277950, 222720,----------------------------------------------------------------------------------------------------
14196540, 6165350, 3717890, 471690, 1022150, 112700, 36610,----------------------------------------------------------------------------------------------------
10377650, 2408990, 3675730, 417930, 696780, 262490, 250880,----------------------------------------------------------------------------------------------------
10906110, 2140230, 3653090, 79630, 1157410, 520800, 171680,----------------------------------------------------------------------------------------------------
13394020, 9095730, 256320, 1465920, 795040, 54960, 239290,----------------------------------------------------------------------------------------------------
15420130, 1949210, 1869860, 913700, 614780, 131240, 39610,----------------------------------------------------------------------------------------------------
